soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Peaty,90.7,28.6,23.0,25.8,75.8,3.2,31.2,Sesame
Clayey,64.0,19.7,11.3,15.5,38.8,3.2,29.0,Barley
Alluvial,325.4,37.9,24.6,31.2,70.8,9.9,24.0,Mustard
Clayey,243.3,19.0,8.3,13.7,71.0,7.9,20.5,Soybean
Alluvial,77.3,38.5,15.0,26.8,25.7,4.5,12.9,Bajra
Alluvial,2.4,25.0,15.8,20.4,92.1,9.4,1.5,Bajra
Calcareous,273.0,24.6,6.6,15.6,47.1,9.0,1.6,Barley
Black,369.6,37.7,34.6,36.2,94.2,11.9,28.3,Soybean
Red,275.3,34.8,23.9,29.3,52.8,11.4,6.4,Wheat
Loamy,179.0,26.3,10.8,18.6,39.5,9.3,14.5,Maize
Calcareous,53.7,35.0,17.7,26.4,85.9,7.6,34.9,Groundnut
Sandy,251.4,27.0,13.6,20.3,50.7,7.0,10.1,Chana
Calcareous,243.4,41.3,10.6,25.9,84.8,8.6,26.3,Cotton
Peaty,261.6,23.4,13.3,18.4,92.9,8.8,32.6,Soybean
Sandy,214.9,33.0,12.9,22.9,50.2,4.9,1.9,Chana
Laterite,234.7,41.2,35.4,38.3,47.4,4.9,28.8,Sesame
Sandy,238.7,21.1,15.4,18.2,97.0,13.1,18.5,Soybean
Calcareous,9.4,20.1,15.1,17.6,66.0,6.0,24.9,Groundnut
Red,337.6,32.9,8.1,20.5,21.2,4.7,2.9,Groundnut
Black,96.8,36.0,17.9,26.9,39.2,12.1,2.7,Soybean
Loamy,369.5,31.2,6.8,19.0,72.7,7.5,20.4,Soybean
Alluvial,111.1,20.2,14.2,17.2,86.5,8.7,17.9,Barley
Peaty,199.4,36.9,30.5,33.7,41.8,12.3,13.5,Sesame
Calcareous,392.5,27.4,20.6,24.0,58.4,3.9,18.3,Wheat
Black,272.4,39.5,10.5,25.0,78.5,13.1,14.8,Groundnut
Calcareous,138.4,32.3,27.1,29.7,40.9,10.1,33.7,Barley
Black,93.2,36.8,19.9,28.3,69.5,4.6,27.5,Maize
Sandy,192.0,23.0,20.1,21.6,38.5,3.1,33.9,Groundnut
Sandy,387.0,21.3,9.1,15.2,41.3,11.9,16.4,Barley
Saline,141.2,27.9,17.2,22.5,80.8,10.9,23.7,Rice
Black,309.4,29.5,19.8,24.6,96.1,9.7,33.5,Sugarcane
Clayey,353.3,35.3,30.2,32.8,92.4,12.3,5.4,Groundnut
Peaty,271.1,23.3,16.5,19.9,55.7,7.6,5.0,Tur
Peaty,140.5,22.7,6.7,14.7,79.2,3.1,6.1,Mustard
Red,294.7,27.3,21.2,24.2,45.7,6.5,8.4,Cotton
Sandy,276.9,24.6,5.7,15.2,57.1,11.4,11.1,Barley
Alluvial,332.9,39.7,31.3,35.5,95.4,12.0,28.4,Maize
Saline,231.5,19.5,5.9,12.7,96.4,9.2,1.9,Soybean
Loamy,301.4,31.9,7.8,19.8,78.3,3.4,10.9,Soybean
Black,266.0,27.4,15.0,21.2,42.2,5.9,31.4,Maize
Clayey,30.2,20.9,12.7,16.8,87.6,6.4,26.2,Chana
Sandy,197.6,26.5,5.9,16.2,73.7,9.6,10.1,Sugarcane
Clayey,92.9,31.3,6.8,19.1,96.0,10.6,34.5,Tur
Loamy,243.6,35.2,10.5,22.9,44.5,8.7,30.7,Groundnut
Black,284.3,23.2,18.4,20.8,81.9,10.6,12.3,Rice
Calcareous,383.1,32.2,9.1,20.7,61.1,11.4,6.4,Bajra
Calcareous,201.9,32.8,20.4,26.6,23.8,3.7,3.3,Soybean
Clayey,107.9,36.3,7.4,21.8,26.3,8.8,12.7,Soybean
Sandy,307.0,26.9,12.8,19.9,27.5,5.4,2.6,Bajra
Peaty,340.4,28.7,6.1,17.4,42.1,13.9,27.9,Rice
Saline,137.5,29.5,15.8,22.6,92.3,6.6,31.6,Sugarcane
Black,25.2,21.1,7.6,14.4,42.5,10.9,31.9,Wheat
Red,310.2,37.0,21.0,29.0,47.3,7.5,7.1,Soybean
Clayey,101.4,29.2,12.9,21.1,96.7,4.9,11.2,Wheat
Calcareous,397.3,33.1,9.2,21.1,89.8,9.3,27.7,Sugarcane
Alluvial,164.9,38.5,20.7,29.6,24.0,3.2,3.8,Chana
Loamy,66.3,27.3,17.3,22.3,90.5,11.5,13.5,Groundnut
Clayey,246.4,24.1,5.4,14.8,79.7,8.7,24.2,Soybean
Black,93.3,38.4,28.7,33.5,68.7,13.0,24.2,Maize
Red,32.4,18.1,8.8,13.5,32.5,8.8,18.5,Wheat
Alluvial,370.5,41.4,13.0,27.2,65.6,13.5,32.1,Maize
Calcareous,320.7,29.9,23.6,26.8,60.6,10.7,17.8,Sugarcane
Red,215.9,38.0,27.7,32.9,24.9,4.3,4.2,Chana
Calcareous,169.0,40.7,18.1,29.4,21.8,3.8,7.9,Maize
Clayey,304.7,27.3,15.6,21.4,48.0,9.7,5.3,Cotton
Peaty,87.1,37.8,33.4,35.6,40.8,8.7,11.8,Cotton
Peaty,227.7,29.9,27.7,28.8,41.7,12.8,9.1,Soybean
Red,3.8,21.8,15.9,18.9,65.2,10.6,19.4,Barley
Laterite,295.5,40.7,18.4,29.6,66.9,12.7,21.6,Bajra
Loamy,221.8,19.5,13.5,16.5,61.2,12.8,14.5,Soybean
Black,296.2,38.4,34.8,36.6,75.4,7.3,33.1,Maize
Loamy,32.2,24.6,14.6,19.6,76.9,7.2,10.3,Wheat
Sandy,324.5,22.7,7.3,15.0,59.4,3.3,7.0,Wheat
Saline,167.6,35.8,26.0,30.9,49.3,6.2,13.4,Sesame
Saline,173.8,21.6,6.9,14.2,84.7,11.0,17.0,Barley
Saline,280.5,26.2,6.8,16.5,85.5,6.5,17.1,Rice
Alluvial,235.2,36.8,26.3,31.5,92.7,8.8,28.8,Bajra
Clayey,65.0,22.4,5.9,14.1,69.6,5.6,21.2,Barley
Black,370.4,32.1,19.7,25.9,49.4,10.1,10.0,Soybean
Loamy,299.2,35.7,19.7,27.7,52.5,6.0,17.9,Groundnut
Alluvial,240.6,40.0,17.5,28.8,20.8,11.9,11.3,Wheat
Peaty,47.7,33.7,10.2,22.0,22.2,6.1,23.0,Groundnut
Saline,311.7,39.8,24.5,32.1,48.1,4.2,25.2,Sugarcane
Black,158.0,26.4,16.7,21.5,65.6,11.5,23.0,Soybean
Black,330.0,29.0,21.5,25.2,77.5,3.7,0.2,Sugarcane
Loamy,357.2,33.9,30.8,32.4,79.0,8.1,10.7,Sugarcane
Clayey,349.3,29.5,8.5,19.0,46.0,11.5,15.3,Chana
Peaty,33.2,24.1,13.6,18.9,95.6,12.5,10.3,Rice
Laterite,322.3,30.0,23.4,26.7,93.3,5.6,25.7,Sugarcane
Sandy,346.3,28.4,17.9,23.1,56.0,8.7,29.0,Chana
Peaty,85.3,30.4,5.7,18.1,51.9,9.0,10.4,Groundnut
Saline,343.4,23.6,7.5,15.6,62.4,5.2,4.9,Wheat
Peaty,106.1,22.5,9.9,16.2,73.8,12.3,2.5,Barley
Calcareous,249.3,25.4,20.9,23.1,83.3,5.3,22.1,Rice
Laterite,218.3,28.3,17.7,23.0,74.2,11.9,18.4,Rice
Clayey,219.6,19.0,5.5,12.2,58.5,9.0,23.6,Barley
Laterite,369.4,20.4,12.7,16.5,91.9,3.9,32.5,Rice
Black,283.5,26.8,13.4,20.1,62.3,12.7,25.9,Groundnut
Saline,374.9,29.3,7.0,18.1,53.7,3.5,30.8,Tur
Calcareous,309.0,35.0,25.7,30.4,28.3,13.2,11.7,Cotton
Laterite,36.0,31.0,25.6,28.3,64.0,10.0,18.1,Wheat
Calcareous,13.4,25.5,19.4,22.4,56.8,5.1,24.4,Mustard
Black,310.6,27.3,13.6,20.4,78.3,10.9,16.3,Rice
Peaty,229.1,35.3,11.2,23.2,25.0,6.7,31.0,Sesame
Loamy,213.8,37.8,20.5,29.1,42.4,11.6,1.7,Soybean
Peaty,197.7,34.6,10.4,22.5,53.9,4.0,13.6,Barley
Red,303.9,20.7,17.5,19.1,89.4,9.5,5.7,Soybean
Red,3.2,34.1,18.7,26.4,33.0,8.1,19.4,Soybean
Red,276.0,26.4,23.1,24.8,31.9,4.7,26.3,Barley
Alluvial,298.4,34.8,13.9,24.3,22.0,10.3,24.1,Wheat
Clayey,23.9,39.0,18.7,28.9,26.5,13.6,33.9,Bajra
Peaty,255.0,28.1,25.7,26.9,57.0,9.9,3.5,Mustard
Laterite,165.4,39.5,10.0,24.8,91.5,3.0,12.0,Mustard
Alluvial,178.0,25.4,16.0,20.7,40.5,3.7,16.2,Mustard
Alluvial,305.0,20.3,16.6,18.5,43.6,6.2,4.9,Mustard
Clayey,365.6,22.4,19.6,21.0,76.0,9.0,26.1,Sugarcane
Loamy,298.7,28.6,15.7,22.1,43.6,9.7,20.6,Soybean
Saline,68.2,25.5,16.0,20.8,93.3,4.5,32.3,Wheat
Sandy,243.7,29.8,9.2,19.5,57.5,11.6,11.6,Sugarcane
Sandy,291.9,30.9,6.4,18.6,96.9,5.1,33.4,Sugarcane
Laterite,135.2,18.0,10.7,14.3,41.1,7.9,0.6,Sesame
Calcareous,299.6,32.9,6.2,19.6,85.7,4.6,7.9,Soybean
Saline,156.7,32.6,21.4,27.0,28.4,9.3,23.6,Sesame
Clayey,25.1,26.0,5.3,15.7,77.1,9.5,12.5,Soybean
Laterite,164.2,37.4,23.4,30.4,42.8,5.3,13.6,Chana
Clayey,148.7,29.1,17.9,23.5,90.6,10.7,1.8,Soybean
Alluvial,108.9,30.7,17.4,24.0,70.4,8.3,29.3,Groundnut
Clayey,179.7,20.2,16.0,18.1,33.0,3.9,31.7,Barley
Red,319.7,33.8,18.5,26.1,44.7,9.1,26.5,Bajra
Peaty,344.6,21.5,15.9,18.7,28.7,5.7,1.3,Soybean
Calcareous,357.4,26.8,16.4,21.6,85.4,9.5,28.4,Sugarcane
Red,286.8,22.1,15.9,19.0,53.9,3.2,1.4,Soybean
Saline,355.5,39.2,25.4,32.3,54.7,13.1,31.1,Chana
Clayey,78.7,24.4,5.4,14.9,35.0,11.7,33.7,Wheat
Saline,36.1,21.0,15.4,18.2,80.2,4.9,12.8,Tur
Calcareous,134.0,29.3,14.9,22.1,98.0,7.9,24.1,Chana
Saline,385.3,31.2,26.7,28.9,66.0,8.4,10.8,Barley
Loamy,320.0,40.0,24.9,32.5,98.6,10.1,26.5,Soybean
Saline,236.7,34.7,12.4,23.6,53.8,7.3,23.0,Chana
Red,46.3,18.8,11.9,15.4,27.7,10.3,27.6,Sesame
Alluvial,235.0,29.1,16.4,22.8,88.7,6.8,16.9,Sugarcane
Clayey,393.4,39.8,14.6,27.2,32.8,12.7,17.4,Groundnut
Loamy,345.4,25.1,11.8,18.5,20.7,4.7,16.4,Groundnut
Laterite,68.4,38.1,5.3,21.7,50.0,10.3,17.7,Cotton
Red,46.7,33.6,20.4,27.0,90.8,9.3,17.9,Tur
Calcareous,86.0,25.8,11.5,18.6,74.5,9.7,13.8,Barley
Calcareous,363.9,32.4,9.4,20.9,76.6,11.8,0.5,Soybean
Alluvial,74.3,19.9,5.1,12.5,26.7,13.1,31.2,Barley
Laterite,394.6,26.6,10.5,18.6,81.1,12.8,1.6,Sugarcane
Black,191.7,35.2,21.7,28.5,81.9,10.7,19.6,Cotton
Sandy,279.2,37.9,18.4,28.1,75.3,11.2,8.4,Wheat
Clayey,41.1,21.1,12.1,16.6,96.6,6.7,9.3,Soybean
Sandy,54.7,32.1,24.1,28.1,74.4,13.4,6.3,Rice
Peaty,233.8,33.1,15.0,24.1,32.8,12.7,24.6,Cotton
Loamy,351.6,25.1,14.0,19.6,90.6,12.6,11.8,Sugarcane
Loamy,203.1,36.4,22.7,29.5,21.1,8.4,13.1,Maize
Black,80.1,23.1,17.9,20.5,72.5,12.5,0.4,Soybean
Peaty,347.0,38.8,6.7,22.8,66.9,11.4,8.0,Chana
Sandy,334.4,31.4,29.1,30.2,76.3,9.0,0.8,Sugarcane
Sandy,245.8,26.8,18.4,22.6,31.6,5.5,27.7,Barley
Red,364.8,26.6,20.1,23.4,42.2,13.0,30.8,Groundnut
Clayey,168.3,35.0,26.6,30.8,47.6,5.0,18.8,Groundnut
Laterite,184.1,33.8,21.0,27.4,88.9,9.4,7.5,Bajra
Sandy,49.7,22.6,17.0,19.8,63.4,4.8,32.9,Barley
Red,365.7,31.4,23.9,27.6,46.5,9.7,7.3,Sugarcane
Sandy,108.6,27.9,23.8,25.9,36.9,13.9,9.7,Barley
Calcareous,173.3,20.5,9.5,15.0,32.2,9.5,23.7,Wheat
Peaty,116.1,41.8,17.6,29.7,66.7,5.6,33.9,Groundnut
Alluvial,264.9,41.7,19.2,30.5,65.9,3.5,11.5,Groundnut
Clayey,179.7,41.1,10.0,25.6,66.1,12.1,10.6,Sugarcane
Loamy,49.5,32.4,21.3,26.9,20.4,9.1,19.8,Sesame
Saline,332.3,24.5,17.0,20.8,20.4,9.3,7.4,Mustard
Calcareous,180.3,31.8,8.1,19.9,63.3,13.2,24.2,Barley
Red,291.3,23.8,16.9,20.4,60.0,8.1,19.7,Rice
Calcareous,178.7,26.9,21.7,24.3,21.6,7.4,7.6,Chana
Black,86.8,41.3,15.4,28.3,68.4,9.7,31.2,Cotton
Clayey,379.8,25.2,21.3,23.2,91.1,9.9,30.5,Sugarcane
Clayey,254.6,29.1,23.6,26.4,51.0,3.1,23.8,Bajra
Saline,42.1,26.7,18.9,22.8,92.3,6.8,22.9,Barley
Red,42.0,25.1,16.6,20.9,56.4,12.4,9.1,Barley
Red,382.7,19.7,6.1,12.9,33.0,9.4,8.7,Barley
Peaty,99.1,39.7,16.9,28.3,76.9,8.0,1.5,Soybean
Laterite,335.1,23.4,12.7,18.0,86.7,13.6,31.5,Sugarcane
Red,164.0,28.7,26.2,27.4,43.6,11.7,14.5,Groundnut
Red,183.3,25.5,9.8,17.6,80.9,5.0,25.5,Maize
Peaty,395.2,24.0,16.2,20.1,90.7,7.6,27.4,Soybean
Black,233.8,24.7,20.1,22.4,20.8,4.1,16.9,Cotton
Calcareous,117.7,22.2,11.5,16.9,44.1,3.5,6.2,Cotton
Clayey,257.2,26.5,13.1,19.8,51.3,6.4,19.1,Sesame
Calcareous,146.0,21.2,18.2,19.7,28.4,11.7,12.1,Sesame
Saline,186.2,40.5,8.9,24.7,60.0,5.4,11.5,Cotton
Alluvial,32.7,38.2,8.3,23.2,62.4,11.3,26.0,Sesame
Loamy,245.5,20.9,16.2,18.5,69.4,10.6,11.2,Cotton
Sandy,252.7,26.7,23.3,25.0,32.9,13.6,24.2,Bajra
Sandy,75.3,35.5,21.7,28.6,60.2,12.4,18.3,Maize
Laterite,379.4,30.5,21.9,26.2,27.5,5.6,13.0,Mustard
Loamy,87.5,28.6,25.7,27.1,67.0,4.5,9.5,Groundnut
Saline,316.8,39.2,8.2,23.7,55.3,11.3,8.7,Barley
Clayey,371.9,25.4,9.6,17.5,57.7,3.5,34.3,Sesame
Alluvial,179.5,22.4,7.5,14.9,33.0,4.3,5.6,Mustard
Loamy,259.4,29.8,13.0,21.4,96.8,5.3,13.9,Sugarcane
Saline,23.7,19.4,11.3,15.3,52.3,9.9,29.4,Tur
Clayey,319.2,29.4,13.7,21.5,78.2,3.7,17.6,Soybean
Peaty,120.0,20.2,5.6,12.9,31.9,13.4,8.3,Wheat
Black,272.9,32.6,7.9,20.2,50.0,13.2,19.0,Groundnut
Clayey,308.4,18.9,5.7,12.3,44.4,5.4,13.7,Wheat
Red,183.0,20.1,5.8,13.0,99.1,6.1,33.3,Wheat
Loamy,186.4,23.3,12.3,17.8,24.2,9.4,10.7,Maize
Clayey,62.4,33.4,10.6,22.0,95.7,8.1,1.5,Sugarcane
Sandy,226.2,25.7,7.7,16.7,84.8,10.1,30.2,Soybean
Red,134.7,37.5,13.1,25.3,32.0,12.0,5.2,Sugarcane
Saline,247.9,27.7,17.7,22.7,73.3,6.7,15.4,Soybean
Sandy,382.9,39.1,20.3,29.7,87.1,3.2,9.1,Rice
Laterite,203.8,31.6,10.6,21.1,45.0,7.3,23.9,Soybean
Clayey,104.8,20.5,17.9,19.2,70.7,13.5,13.9,Maize
Red,349.4,19.3,14.9,17.1,32.0,7.4,18.1,Mustard
Peaty,348.5,21.2,15.4,18.3,64.2,11.6,14.4,Barley
Peaty,365.7,23.5,18.5,21.0,89.4,4.1,8.9,Rice
Clayey,25.9,34.0,15.0,24.5,51.4,9.4,33.8,Tur
Clayey,289.7,29.7,27.2,28.4,76.0,3.1,4.0,Rice
Calcareous,200.7,33.2,26.2,29.7,88.4,7.9,34.8,Soybean
Black,226.8,40.0,32.2,36.1,91.9,10.7,30.3,Soybean
Alluvial,124.0,24.9,5.1,15.0,90.6,10.6,21.2,Mustard
Saline,147.1,31.9,20.6,26.2,32.3,7.0,12.2,Sesame
Black,391.2,21.1,19.1,20.1,58.6,12.7,32.3,Cotton
Sandy,142.6,26.5,6.8,16.6,45.1,4.7,9.2,Cotton
Sandy,264.5,21.4,18.3,19.9,75.0,3.6,29.5,Sugarcane
Alluvial,24.2,28.4,26.3,27.4,48.0,8.7,13.5,Sugarcane
Black,72.4,30.8,24.5,27.6,92.2,6.2,14.4,Soybean
Black,92.7,30.4,16.2,23.3,56.2,11.2,19.9,Cotton
Peaty,358.1,29.9,16.7,23.3,89.6,11.1,19.5,Sugarcane
Saline,374.4,19.5,12.5,16.0,66.8,4.9,15.0,Barley
Red,316.2,29.8,8.3,19.1,72.3,6.1,16.9,Soybean
Calcareous,183.5,41.1,38.2,39.7,21.8,5.3,5.7,Wheat
Clayey,213.1,19.6,11.8,15.7,40.5,10.8,10.3,Cotton
Alluvial,205.8,23.9,16.1,20.0,98.7,8.8,3.0,Sugarcane
Laterite,252.8,38.4,21.9,30.1,94.7,8.1,12.5,Cotton
Peaty,187.4,37.8,31.4,34.6,23.1,11.1,33.5,Mustard
Clayey,332.2,22.8,9.0,15.9,77.5,10.4,20.0,Soybean
Saline,167.0,20.6,14.0,17.3,66.2,5.5,8.6,Groundnut
Saline,326.6,21.0,16.0,18.5,75.8,6.0,19.2,Soybean
Calcareous,153.6,37.0,27.8,32.4,52.8,12.7,3.7,Rice
Alluvial,202.4,33.5,23.9,28.7,59.6,14.0,33.9,Sugarcane
Sandy,323.6,23.9,15.6,19.8,97.5,11.2,1.4,Rice
Black,155.0,27.5,24.0,25.8,35.5,6.7,18.8,Cotton
Peaty,262.5,23.0,10.5,16.8,75.5,6.0,19.8,Rice
Sandy,374.2,38.8,28.3,33.5,86.1,3.4,29.0,Barley
Red,44.9,34.1,23.6,28.9,92.2,9.5,13.3,Sesame
Alluvial,385.5,35.5,10.5,23.0,90.7,10.9,7.4,Bajra
Loamy,54.8,19.6,15.1,17.4,22.2,7.3,0.9,Soybean
Black,357.0,19.8,16.2,18.0,70.4,13.8,14.4,Soybean
Black,262.1,32.6,25.4,29.0,21.1,5.6,28.7,Maize
Red,26.8,33.2,29.5,31.4,50.6,6.4,31.1,Sugarcane
Saline,348.2,38.3,14.1,26.2,74.5,5.1,28.6,Tur
Peaty,210.2,33.1,25.2,29.1,80.2,7.3,6.4,Soybean
Alluvial,192.9,38.9,30.8,34.9,99.0,11.8,26.0,Wheat
Clayey,94.2,34.3,5.6,19.9,65.6,13.1,17.8,Groundnut
Alluvial,115.8,26.7,13.2,19.9,41.5,6.9,33.8,Barley
Loamy,254.3,25.7,13.6,19.6,91.0,8.4,7.8,Soybean
Calcareous,150.9,26.1,16.1,21.1,73.7,11.3,30.1,Soybean
Alluvial,41.8,25.7,22.3,24.0,59.8,9.7,16.4,Soybean
Peaty,200.1,18.8,10.1,14.4,47.1,11.6,17.6,Mustard
Saline,115.3,26.3,23.9,25.1,28.8,4.1,4.4,Maize
Laterite,311.6,24.0,20.9,22.4,92.3,7.5,20.1,Rice
Loamy,387.0,29.0,14.3,21.6,83.6,6.9,29.4,Soybean
Black,97.2,28.8,18.2,23.5,31.9,11.8,19.9,Soybean
Alluvial,147.2,32.0,14.9,23.4,71.9,13.2,1.0,Sugarcane
Alluvial,112.6,34.3,23.9,29.1,77.4,12.7,32.3,Sesame
Loamy,306.0,27.5,10.1,18.8,40.5,4.8,34.3,Maize
Sandy,334.2,38.2,28.8,33.5,51.1,5.1,3.0,Mustard
Laterite,242.3,21.7,15.1,18.4,26.8,13.7,1.8,Chana
Loamy,222.3,35.2,18.9,27.1,62.8,8.5,32.7,Cotton
Laterite,18.6,41.8,32.7,37.2,83.5,7.6,13.2,Bajra
Calcareous,278.8,41.2,30.7,36.0,60.5,7.5,9.0,Barley
Red,331.3,18.3,8.8,13.6,79.0,6.1,13.7,Rice
Red,133.8,27.2,20.2,23.7,72.1,6.9,24.8,Maize
Sandy,55.2,33.3,14.8,24.0,70.7,12.3,32.8,Maize
Clayey,111.6,38.0,32.4,35.2,35.1,4.0,2.3,Sesame
Peaty,21.0,19.2,16.1,17.6,46.2,9.0,6.1,Sesame
Clayey,231.2,39.2,25.1,32.2,64.0,3.1,26.6,Barley
Calcareous,30.3,22.3,9.4,15.9,40.3,12.4,18.8,Mustard
Saline,102.3,31.6,23.2,27.4,98.4,4.1,23.8,Sugarcane
Loamy,379.7,33.8,31.4,32.6,22.0,11.8,31.0,Groundnut
Calcareous,243.2,39.1,29.7,34.4,25.4,9.3,15.3,Soybean
Clayey,47.1,23.4,12.7,18.0,22.0,6.9,5.0,Maize
Sandy,323.1,28.9,14.4,21.6,86.0,3.8,14.7,Rice
Peaty,112.3,18.0,5.9,11.9,66.2,9.9,14.1,Wheat
Sandy,61.3,41.9,5.5,23.7,31.7,9.3,11.6,Sesame
Laterite,208.2,41.2,29.6,35.4,47.4,13.8,23.7,Rice
Alluvial,104.6,27.7,21.9,24.8,80.8,4.7,0.5,Groundnut
Black,258.5,27.0,20.4,23.7,79.5,6.9,14.2,Sugarcane
Saline,84.7,39.6,25.1,32.4,41.7,13.4,14.6,Rice
Alluvial,181.7,40.1,8.9,24.5,85.5,11.6,14.2,Rice
Calcareous,46.3,18.3,16.1,17.2,65.4,10.5,5.8,Rice
Clayey,269.9,21.4,6.3,13.8,42.8,13.7,29.1,Mustard
Laterite,389.7,36.8,10.7,23.8,31.3,9.1,11.6,Chana
Black,141.5,24.7,6.9,15.8,69.9,5.5,15.6,Mustard
Saline,363.3,28.2,5.8,17.0,49.4,8.9,19.8,Rice
Saline,111.0,36.8,5.5,21.1,81.7,13.5,23.7,Cotton
Red,368.7,34.7,5.0,19.9,83.9,4.5,4.0,Sugarcane
Loamy,354.1,34.3,28.2,31.2,29.2,3.7,26.7,Groundnut
Saline,398.3,25.2,18.0,21.6,69.8,9.9,17.8,Wheat
Peaty,350.7,37.9,13.1,25.5,70.9,5.1,1.0,Rice
Alluvial,131.0,31.8,29.0,30.4,54.7,5.6,2.7,Barley
Alluvial,202.1,37.5,32.3,34.9,93.3,8.4,20.4,Soybean
Alluvial,346.0,20.1,5.1,12.6,42.2,12.9,34.9,Wheat
Clayey,272.9,30.3,11.0,20.6,85.1,8.2,26.2,Sugarcane
Black,242.0,20.2,7.0,13.6,93.8,9.7,9.5,Soybean
Alluvial,53.9,19.4,10.6,15.0,47.2,10.4,8.4,Maize
Saline,380.9,33.4,7.5,20.4,96.4,8.1,1.1,Soybean
Peaty,87.3,40.9,33.7,37.3,62.8,3.8,15.2,Rice
Loamy,155.8,28.4,16.5,22.4,80.7,11.8,23.0,Groundnut
Alluvial,167.9,24.9,17.1,21.0,24.9,7.5,15.5,Maize
Alluvial,22.7,35.5,20.3,27.9,46.7,12.6,28.9,Cotton
Black,340.4,32.4,21.3,26.9,85.8,10.3,4.5,Rice
Red,378.9,36.4,14.0,25.2,68.3,10.6,33.0,Chana
Black,145.0,33.9,9.7,21.8,27.1,8.6,27.9,Cotton
Red,338.4,21.8,15.8,18.8,91.7,3.7,2.9,Sugarcane
Laterite,216.7,39.7,5.1,22.4,74.8,4.6,19.9,Groundnut
Peaty,162.0,37.3,34.3,35.8,22.8,4.0,31.1,Maize
Alluvial,352.8,28.5,26.4,27.4,50.8,5.0,2.3,Rice
Red,262.7,36.6,17.1,26.9,84.9,8.5,20.4,Barley
Red,310.5,31.2,7.3,19.2,77.3,8.9,0.6,Rice
Laterite,264.9,23.2,15.2,19.2,61.0,7.0,11.9,Chana
Red,124.3,24.1,8.2,16.1,86.3,8.0,34.8,Barley
Laterite,111.1,35.8,29.9,32.8,48.8,12.1,20.0,Chana
Clayey,266.5,23.8,9.8,16.8,48.5,5.0,3.4,Mustard
Saline,220.6,21.0,15.0,18.0,46.1,8.9,31.9,Mustard
Calcareous,80.7,26.1,5.3,15.7,86.6,7.0,19.9,Sugarcane
Laterite,175.3,24.1,19.3,21.7,48.2,10.1,5.4,Cotton
Alluvial,126.9,25.6,18.4,22.0,41.6,3.8,24.0,Maize
Peaty,329.2,34.8,25.2,30.0,34.5,11.9,24.4,Bajra
Peaty,96.4,41.8,34.5,38.1,86.8,10.6,34.8,Sugarcane
Peaty,167.4,31.2,20.6,25.9,39.6,3.5,12.1,Sesame
Calcareous,273.1,35.9,15.5,25.7,37.3,13.5,20.6,Barley
Loamy,368.6,34.4,12.8,23.6,52.0,11.1,33.4,Soybean
Saline,283.8,39.7,34.6,37.2,73.9,7.8,3.5,Cotton
Sandy,135.8,18.8,11.7,15.2,49.6,3.5,18.8,Wheat
Loamy,280.8,29.7,15.4,22.6,83.5,12.2,9.2,Rice
Clayey,130.4,31.7,17.2,24.4,70.7,3.3,24.7,Barley
Loamy,124.1,29.1,25.6,27.4,77.3,3.2,15.4,Groundnut
Saline,397.9,36.1,11.9,24.0,37.7,9.3,30.0,Wheat
Peaty,277.2,19.2,15.4,17.3,26.7,10.7,21.3,Chana
Laterite,217.0,23.9,14.8,19.4,73.1,8.5,19.9,Soybean
Alluvial,142.2,41.1,26.1,33.6,33.9,3.2,26.4,Cotton
Red,233.5,24.3,9.9,17.1,87.0,4.9,16.7,Soybean
Sandy,146.0,31.6,12.6,22.1,65.1,12.5,34.7,Bajra
Saline,321.2,37.7,25.5,31.6,31.2,6.6,1.1,Barley
Sandy,293.8,23.3,12.4,17.9,72.4,6.8,27.5,Sugarcane
Clayey,383.4,18.9,9.2,14.0,59.9,7.3,5.0,Wheat
Laterite,395.4,21.9,5.0,13.4,84.2,4.1,25.1,Soybean
Sandy,119.7,29.0,15.2,22.1,93.2,9.6,27.1,Bajra
Red,158.7,25.6,9.2,17.4,91.7,6.6,24.5,Soybean
Red,70.9,37.1,14.3,25.7,88.8,6.8,34.6,Cotton
Calcareous,164.6,40.3,11.4,25.8,90.5,10.8,33.5,Wheat
Laterite,190.9,27.6,9.3,18.5,63.9,3.3,9.9,Soybean
Clayey,209.3,20.3,16.3,18.3,95.3,4.8,11.3,Rice
Loamy,276.7,23.6,13.3,18.5,51.7,9.5,22.6,Soybean
Clayey,217.4,24.9,6.0,15.4,53.2,8.5,32.0,Wheat
Saline,32.6,25.8,5.2,15.5,78.0,4.4,25.1,Sesame
Peaty,356.8,18.1,11.2,14.7,76.4,8.0,31.7,Soybean
Red,74.8,20.6,17.0,18.8,45.0,6.3,6.0,Barley
Sandy,138.5,21.5,18.4,19.9,70.9,4.0,31.0,Maize
Laterite,324.8,21.2,7.6,14.4,28.7,10.2,7.5,Wheat
Laterite,208.4,23.6,11.1,17.4,75.5,3.4,20.0,Rice
Laterite,77.7,35.0,16.8,25.9,92.6,4.9,31.1,Soybean
Alluvial,231.1,19.2,17.1,18.1,45.3,12.8,4.3,Maize
Black,65.7,33.9,22.3,28.1,78.2,12.8,14.8,Groundnut
Saline,305.6,18.2,7.0,12.6,52.0,13.5,28.7,Mustard
