state,district,month,soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,wind_direction,rain_probability,rain_duration_hours
Gujarat,Jamnagar,2025-08,Loamy,190.9029996,33.6,26.6,30.1,70.4,4.7,9.3,SE,68.00,24.82
Gujarat,Kutch,2025-08,Alluvial,175.7131021,33.8,24.6,29.2,76,5.3,7.8,SW,62.00,22.84
Rajasthan,Kota,2024-02,Loamy,12.94296538,26.4,6.4,16.4,26.2,10.2,2.7,W,30.00,1.68
Gujarat,Banaskantha,2024-08,Loamy,169.3191142,32.5,23.2,27.9,76.5,5.5,9.7,W,84.00,22.01
Maharashtra,Nashik,2023-10,Black,33.64773364,34,21.5,27.8,74,8.9,7.2,NW,87.00,4.37
Rajasthan,Alwar,2024-02,Alluvial,5.816170285,26.3,9.3,17.8,40,8.7,5.8,W,84.00,0.76
Maharashtra,Nagpur,2024-11,Alluvial,12.36070874,32.1,15.3,23.7,54,9,8.8,SW,56.00,1.61
Rajasthan,Bharatpur,2024-03,Sandy,12.56910378,32.8,15.2,24,47.2,9.2,3.1,NE,43.00,1.63
Maharashtra,Sangli,2024-01,Red,8.760253946,28.3,14.2,21.2,37.4,8.4,9.8,W,69.00,1.14
Maharashtra,Kolhapur,2025-02,Sandy,4.412710413,31,15.1,23.1,42.3,11.2,11.7,W,30.00,0.57
Rajasthan,Kota,2025-08,Loamy,47.31812105,32,23.5,27.8,49.7,10.6,11.5,SE,88.00,6.15
Maharashtra,Kolhapur,2024-06,Loamy,263.8950971,33.6,26.2,29.9,77.1,5.1,8.1,SW,40.00,34.31
Gujarat,Gandhinagar,2024-12,Sandy,6.185771914,28.9,13.5,21.2,61.3,9.1,7.2,SW,80.00,0.80
Gujarat,Gandhinagar,2025-03,Sandy,12.74051134,34,19.8,26.9,49.2,8.8,7.6,W,80.00,1.66
Gujarat,Bhavnagar,2025-04,Sandy,11.09281197,40.1,23.8,32,41.3,10.2,9.4,W,58.00,1.44
Rajasthan,Alwar,2025-07,Alluvial,22.18937417,35.4,22.8,29.1,45.2,8.8,11.7,NW,61.00,2.88
Maharashtra,Mumbai,2024-08,Black,346.6113305,29.3,21.1,25.2,75,5.3,6.8,W,31.00,45.06
Gujarat,Banaskantha,2023-12,Red,5.351537885,30.7,12.9,21.8,53.2,10.9,9.6,NE,46.00,0.70
Maharashtra,Kolhapur,2025-08,Red,227.5880583,30.9,21.2,26,62.1,7.2,11.8,NW,30.00,29.59
Maharashtra,Satara,2024-08,Sandy,379.3059069,31.6,21.2,26.4,81.8,4.4,10.7,W,42.00,49.31
Rajasthan,Ajmer,2023-12,Red,1.337394346,24.3,6.6,15.4,52.3,8.5,6.9,NE,85.00,0.17
Maharashtra,Aurangabad,2025-03,Black,0,33.5,22.7,28.1,52.8,9.5,7,SW,47.00,0.00
Rajasthan,Udaipur,2024-03,Alluvial,3.284040725,34.7,11.7,23.2,61.3,9.2,12.6,E,40.00,0.43
Rajasthan,Kota,2025-07,Alluvial,36.02055517,33.7,26.3,30,50.5,8.3,11.8,SE,31.00,4.68
Gujarat,Jamnagar,2025-07,Alluvial,286.342831,36.5,25.1,30.8,70.8,4.9,6.2,NE,46.00,37.22
Rajasthan,Ajmer,2024-09,Black,23.89648816,34.6,20.6,27.6,48.4,10.5,10.3,E,64.00,3.11
Rajasthan,Jaipur,2025-06,Alluvial,10.99810322,38.7,26.5,32.6,63.9,10.1,4,NE,83.00,1.43
Rajasthan,Sikar,2024-03,Red,9.582509315,28.4,11.7,20,33.7,9.2,6.1,E,72.00,1.25
Rajasthan,Kota,2025-04,Alluvial,21.50779126,38.6,20.4,29.5,50.5,8.6,8.4,N,42.00,2.80
Rajasthan,Bharatpur,2024-08,Red,28.67544268,31,23.6,27.3,51.7,11.7,9.6,S,44.00,3.73
Rajasthan,Kota,2024-11,Alluvial,6.112044612,27.3,10.5,18.9,26.4,10.1,9.3,SW,44.00,0.79
Rajasthan,Jodhpur,2023-12,Black,0.824131004,24,4.6,14.3,42.9,10.1,8.2,SE,71.00,0.11
Rajasthan,Bikaner,2025-05,Alluvial,15.69181785,43.7,26.2,35,46.9,8.2,8.6,SW,88.00,2.04
Maharashtra,Pune,2025-02,Red,13.66532984,30.9,14.9,22.9,48.2,8.3,11.5,N,77.00,1.78
Maharashtra,Amravati,2025-01,Loamy,1.833706544,28.7,12.9,20.8,32.4,9.3,6.7,N,66.00,0.24
Maharashtra,Pune,2024-03,Alluvial,13.5766284,38.7,20.3,29.5,37.5,9.1,11.4,N,73.00,1.76
Gujarat,Junagadh,2024-07,Loamy,305.2798826,33.6,27.5,30.6,66.8,5.6,6.2,S,53.00,39.69
Rajasthan,Ajmer,2024-11,Alluvial,6.829467583,27.6,8.4,18,41.1,9.7,11.4,E,70.00,0.89
Rajasthan,Bharatpur,2024-11,Loamy,5.722436295,25.1,12.4,18.8,57.9,9.1,4.6,NE,39.00,0.74
Gujarat,Vadodara,2024-08,Loamy,259.6697525,31,27.1,29.1,79.3,4.5,7.7,NW,76.00,33.76
Rajasthan,Ajmer,2025-07,Black,34.08228661,36.3,22.3,29.3,36.8,10.4,5.2,E,88.00,4.43
Maharashtra,Amravati,2025-03,Alluvial,3.760129323,30.8,22,26.4,48.9,8.6,9.3,SE,59.00,0.49
Maharashtra,Pune,2024-08,Sandy,226.4204357,30.6,21.7,26.1,82.9,6.7,15.7,SE,46.00,29.43
Rajasthan,Sikar,2025-02,Black,0,25.1,5.3,15.2,44,8.9,4.8,SE,70.00,0.00
Maharashtra,Pune,2025-05,Black,105.6616246,39.2,26.4,32.8,64.9,7.8,11.3,SE,90.00,13.74
Gujarat,Kutch,2024-02,Loamy,7.329931759,32.7,13.2,23,60.7,8.3,3.3,W,44.00,0.95
Maharashtra,Nashik,2024-12,Sandy,0,33.5,16.1,24.8,47.2,9.4,8.7,NW,58.00,0.00
Rajasthan,Sikar,2025-07,Loamy,25.2586107,35.7,22.2,29,44,8.9,9.9,E,54.00,3.28
Gujarat,Rajkot,2024-12,Black,7.48509003,31.5,15.6,23.6,37.3,10.4,8.6,W,80.00,0.97
Gujarat,Vadodara,2023-10,Black,20.4208496,36.4,24,30.2,45.7,11.1,4.2,S,34.00,2.65
Rajasthan,Alwar,2024-09,Black,16.39032026,34.7,20.1,27.4,46,8.2,2.7,SE,37.00,2.13
Maharashtra,Solapur,2024-12,Loamy,11.19837832,29.5,14.2,21.9,31.7,9.3,11.1,NW,78.00,1.46
Rajasthan,Alwar,2024-06,Sandy,37.13629264,39.8,27.1,33.5,41.7,9.3,8.8,SE,51.00,4.83
Rajasthan,Jodhpur,2024-01,Loamy,1.037362844,24,6.6,15.3,24.5,10.7,6.7,SW,42.00,0.13
Maharashtra,Kolhapur,2024-11,Loamy,10.92526608,30.6,16.8,23.7,37.4,9.3,4.9,NW,55.00,1.42
Gujarat,Bhavnagar,2025-09,Sandy,98.72028034,35.7,24.2,30,61.5,6.6,7.9,S,67.00,12.83
Maharashtra,Satara,2024-02,Alluvial,7.597281692,31.2,16.6,23.9,59.6,10.2,10.4,S,44.00,0.99
Rajasthan,Pali,2024-01,Red,0.59161326,24,6.4,15.2,46.9,8.5,8.4,N,86.00,0.08
Maharashtra,Sangli,2024-06,Sandy,248.0984133,35.5,24.1,29.8,64.6,5,8.5,NE,71.00,32.25
Maharashtra,Pune,2025-07,Black,355.5465096,30.8,20.4,25.6,81.8,5,7.7,E,59.00,46.22
Maharashtra,Pune,2023-10,Sandy,37.61219183,34,20.2,27.1,56.3,8.7,8.2,N,48.00,4.89
Maharashtra,Nashik,2024-05,Red,31.08291941,38,24.9,31.4,53.8,6.8,6.4,SW,37.00,4.04
Rajasthan,Pali,2023-10,Sandy,3.645471451,28.5,14.8,21.6,54.6,10,7.1,NE,47.00,0.47
Maharashtra,Solapur,2025-01,Red,8.83717752,31.6,12.5,22.1,44.9,8.2,9.4,NW,31.00,1.15
Gujarat,Vadodara,2025-02,Alluvial,8.800268124,31,15,23,28.4,9.4,4.7,SE,51.00,1.14
Rajasthan,Bharatpur,2024-03,Sandy,11.06101582,32.8,15.2,24,47.2,9.2,3.1,NE,39.00,1.44
Gujarat,Gandhinagar,2024-08,Loamy,152.6381216,33.1,24.5,28.8,85,4.8,8.6,SW,42.00,19.84
Maharashtra,Nashik,2025-07,Red,226.463597,29.7,22.1,25.9,73.8,4.7,6.9,SW,59.00,29.44
Gujarat,Banaskantha,2024-03,Black,5.39781589,35.7,16.5,26.1,51,11,11.6,SE,37.00,0.70
Gujarat,Surat,2025-02,Red,4.342349742,32.1,14.8,23.5,53.7,8.3,7.3,N,31.00,0.56
Rajasthan,Sikar,2024-09,Sandy,10.23878232,34.7,20.8,27.8,29.6,9.7,14.3,NE,81.00,1.33
Gujarat,Rajkot,2025-05,Black,55.56228467,41.1,27.5,34.3,66.2,5.7,7.6,SE,84.00,7.22
Rajasthan,Jodhpur,2024-07,Sandy,32.58943586,34.3,25.2,29.8,61.4,7.5,4.4,SE,76.00,4.24
Rajasthan,Alwar,2024-10,Red,7.269468127,32.9,15.6,24.2,33.2,9.1,8.9,S,45.00,0.95
Rajasthan,Ajmer,2025-07,Black,39.96567265,36.3,22.3,29.3,36.8,10.4,5.2,E,56.00,5.20
Rajasthan,Bikaner,2025-07,Alluvial,50.6159804,32.9,23.9,28.4,47.1,8.8,5,W,86.00,6.58
Rajasthan,Alwar,2024-05,Alluvial,31.92946912,40.8,26.3,33.5,58,10.1,6.9,S,76.00,4.15
Gujarat,Jamnagar,2024-04,Alluvial,24.94784826,39.1,22.9,31,52,8.9,8.2,E,53.00,3.24
Maharashtra,Mumbai,2024-12,Sandy,5.29481718,30.8,17.4,24.1,60.4,9,4.8,NW,68.00,0.69
Rajasthan,Pali,2025-08,Loamy,30.89048807,33.9,22.5,28.2,57.5,10.5,5.6,SW,68.00,4.02
Gujarat,Ahmedabad,2025-01,Alluvial,5.489072,30.6,11.2,20.9,41.7,9.1,3.7,SW,77.00,0.71
Maharashtra,Sangli,2025-06,Loamy,201.9742694,35.6,26.4,31,76.6,5,9.4,W,44.00,26.26
Gujarat,Rajkot,2024-11,Red,6.934985189,33,18.1,25.6,37.3,9.5,9.5,NE,75.00,0.90
Maharashtra,Amravati,2025-09,Sandy,65.07195239,31.4,20.8,26.1,74.5,8.5,6.3,SE,40.00,8.46
Rajasthan,Bharatpur,2025-07,Loamy,44.37359277,34.1,23.4,28.8,67,9,7.7,NW,33.00,5.77
Maharashtra,Pune,2024-01,Loamy,4.249102115,27.8,13.4,20.6,35.5,9.6,12.8,E,63.00,0.55
Gujarat,Surat,2024-08,Loamy,168.3114181,30.9,25.8,28.4,79.1,6,19.8,E,40.00,21.88
Rajasthan,Udaipur,2025-09,Loamy,12.75122163,32,20.8,26.4,39.4,6.6,14,SW,33.00,1.66
Rajasthan,Jaipur,2024-11,Alluvial,7.969365449,26.3,9,17.6,38.9,9,4.8,S,50.00,1.04
Rajasthan,Udaipur,2024-07,Black,32.55294352,35.1,24.4,29.8,61.3,9.4,4.3,N,59.00,4.23
Maharashtra,Sangli,2024-10,Red,54.67401212,32.2,19.8,26,53.6,11.2,7,N,56.00,7.11
Rajasthan,Bharatpur,2024-10,Alluvial,6.078669824,35.8,16,25.9,52.7,8.9,9,E,83.00,0.79
Maharashtra,Nashik,2024-10,Loamy,41.98721987,32.3,20.3,26.3,59.7,10.6,7.7,NW,53.00,5.46
Maharashtra,Nagpur,2025-01,Sandy,6.872272777,27.8,14.1,20.9,45.8,9.3,6.4,NE,66.00,0.89
Maharashtra,Pune,2024-09,Red,159.2322691,32.4,22.2,27.3,72.2,7.4,7.1,SW,50.00,20.70
Rajasthan,Pali,2024-09,Red,19.45047499,33.9,19,26.4,37.2,10.9,10.4,SE,90.00,2.53
Gujarat,Gandhinagar,2024-06,Red,174.5400588,37.1,29,33,79.3,5.5,7.9,SE,71.00,22.69
Maharashtra,Satara,2024-10,Loamy,52.43692992,31,21,26,47.7,10.1,9.9,SE,69.00,6.82
Maharashtra,Nashik,2024-09,Sandy,205.7843665,32,22.3,27.1,71.9,7.3,6.8,SE,43.00,26.75
Gujarat,Surat,2024-08,Loamy,163.2789916,30.9,25.8,28.4,79.1,6,19.8,E,72.00,21.23
Rajasthan,Jaipur,2023-11,Loamy,2.526709133,30.1,9.5,19.8,48.8,9.6,1.6,S,87.00,0.33
Maharashtra,Sangli,2025-09,Red,123.2916651,30.6,20.9,25.8,69.7,7.4,7.4,NW,50.00,16.03
Gujarat,Rajkot,2025-02,Loamy,2.86100287,32.3,14.4,23.3,63.8,10.5,6.3,S,42.00,0.37
Gujarat,Ahmedabad,2024-05,Loamy,49.98724699,40.6,26.3,33.5,52.8,6.4,11.3,N,82.00,6.50
Maharashtra,Nagpur,2024-10,Loamy,71.54573839,33.2,19.4,26.3,44.9,7.7,3.6,NE,77.00,9.30
Maharashtra,Aurangabad,2024-04,Red,20.18491053,36.4,22.2,29.3,36.8,9,10.4,SE,86.00,2.62
Maharashtra,Amravati,2025-08,Sandy,283.9527258,30.3,21.7,26,84.8,6.6,5.8,NW,54.00,36.91
Maharashtra,Amravati,2025-01,Loamy,1.71432977,28.7,12.9,20.8,32.4,9.3,6.7,N,40.00,0.22
Maharashtra,Nashik,2025-05,Sandy,84.2312752,39.6,25.1,32.4,64.3,8,10.1,SW,51.00,10.95
Maharashtra,Satara,2024-03,Red,16.92163198,36.2,20.5,28.4,36.4,10.9,10.1,S,53.00,2.20
Rajasthan,Bikaner,2024-09,Red,11.80638805,36.2,20.1,28.2,33.3,9.3,14,SW,66.00,1.53
Gujarat,Kutch,2024-03,Black,7.816757644,37.3,19.8,28.5,40.4,10.6,7.6,E,76.00,1.02
Rajasthan,Udaipur,2024-04,Black,15.89214456,37.7,19.3,28.5,41.6,9.9,8.1,SW,52.00,2.07
Rajasthan,Jodhpur,2025-08,Alluvial,17.90735673,32.9,24.4,28.6,63.1,8.9,9.1,E,40.00,2.33
Rajasthan,Bharatpur,2024-08,Red,29.40316053,31,23.6,27.3,51.7,11.7,9.6,S,53.00,3.82
Gujarat,Surat,2023-11,Alluvial,6.922458262,33.8,17.4,25.6,47.3,9.8,6.1,SE,45.00,0.90
Rajasthan,Ajmer,2024-02,Loamy,8.542944081,25.3,6.8,16.1,52.6,8,5.8,S,53.00,1.11
Maharashtra,Kolhapur,2025-07,Sandy,303.0521231,29.2,22.7,25.9,73.6,5.7,6.6,SW,54.00,39.40
Gujarat,Banaskantha,2025-01,Black,7.8575911,31.3,12,21.6,37.5,10,5.9,W,84.00,1.02
Rajasthan,Kota,2024-02,Loamy,10.47819193,26.4,6.4,16.4,26.2,10.2,2.7,W,74.00,1.36
Rajasthan,Kota,2025-07,Alluvial,34.07878579,33.7,26.3,30,50.5,8.3,11.8,SE,74.00,4.43
Rajasthan,Jodhpur,2023-10,Red,0.097326524,32.1,16,24.1,49.5,9,7.8,S,58.00,0.01
Rajasthan,Bharatpur,2025-06,Sandy,26.96622208,40.9,27,34,30.9,8.5,8.5,E,76.00,3.51
Gujarat,Kutch,2024-08,Black,186.9013662,32.3,24.7,28.5,78.8,5.6,3.9,S,78.00,24.30
Gujarat,Jamnagar,2024-09,Loamy,105.2241617,34.5,23.8,29.1,43.4,7.5,8.5,SE,43.00,13.68
Maharashtra,Satara,2025-08,Sandy,503.8802689,30,23.2,26.6,85.7,4.8,6.6,E,37.00,65.50
Maharashtra,Aurangabad,2024-09,Alluvial,72.34452553,28.4,21.2,24.8,65.2,6.4,7.4,N,58.00,9.40
Rajasthan,Kota,2024-09,Alluvial,14.1034319,34.6,22.5,28.6,32.5,9.7,11.2,SW,70.00,1.83
Maharashtra,Kolhapur,2025-07,Sandy,343.8716982,29.2,22.7,25.9,73.6,5.7,6.6,SW,90.00,44.70
Gujarat,Vadodara,2024-01,Alluvial,5.345114864,30.7,11,20.9,50,9,5.9,NW,38.00,0.69
Rajasthan,Bikaner,2023-12,Sandy,0.621241184,23.4,5.7,14.5,44.2,9.6,4.6,S,76.00,0.08
Rajasthan,Jaipur,2024-09,Red,17.74522697,29.5,20.8,25.1,28.7,10.7,10.3,S,88.00,2.31
Gujarat,Gandhinagar,2023-11,Loamy,7.903304798,32.3,14.8,23.5,67.9,8.1,2.8,NE,46.00,1.03
Gujarat,Junagadh,2025-03,Black,9.729146605,39,18.2,28.6,30.7,9.6,6.3,S,32.00,1.26
Maharashtra,Aurangabad,2024-08,Red,365.2351989,31.6,21.7,26.6,71.4,5.5,9.6,E,66.00,47.48
Maharashtra,Solapur,2023-10,Black,36.07031994,33.7,20.8,27.2,71.4,11.1,5.3,NE,41.00,4.69
Rajasthan,Bikaner,2024-05,Red,22.29551744,41.2,27.2,34.2,38.7,9.5,7.9,W,66.00,2.90
Gujarat,Vadodara,2024-12,Loamy,4.911220695,28.8,13.4,21.1,52.5,7.8,9.9,N,64.00,0.64
Maharashtra,Mumbai,2025-07,Loamy,365.5754547,31.9,21.3,26.6,70.8,6.3,4.4,W,87.00,47.52
Gujarat,Gandhinagar,2025-07,Black,199.2829643,32.3,26,29.1,73.8,6.2,10.6,S,68.00,25.91
Rajasthan,Bharatpur,2025-02,Alluvial,4.496700907,23.8,8.6,16.2,39.5,11.4,5.6,SE,72.00,0.58
Rajasthan,Udaipur,2025-06,Alluvial,32.448278,39.7,29.6,34.7,53.9,10.1,4,W,40.00,4.22
Maharashtra,Mumbai,2025-07,Loamy,418.4499339,31.9,21.3,26.6,70.8,6.3,4.4,W,90.00,54.40
Maharashtra,Pune,2025-04,Alluvial,36.56354641,34.9,24.1,29.5,64.4,8.5,5.9,N,90.00,4.75
Rajasthan,Alwar,2025-09,Loamy,8.463817581,32.8,21,26.9,50.4,7.3,7.6,W,42.00,1.10
Maharashtra,Sangli,2024-08,Black,345.3328307,27.3,21.6,24.5,77.4,5.7,16.1,NW,80.00,44.89
Maharashtra,Solapur,2025-05,Red,72.77462339,37.7,27.1,32.4,48.5,7.8,9.7,SE,40.00,9.46
Maharashtra,Solapur,2023-11,Loamy,8.79434506,29.4,17,23.2,49.7,10.5,8.1,NE,60.00,1.14
Maharashtra,Satara,2025-02,Sandy,12.10422781,32,14.8,23.4,42.6,9.5,7.6,W,45.00,1.57
Maharashtra,Satara,2024-06,Red,375.5661507,35.7,24,29.9,69.8,4.4,5.7,NW,36.00,48.82
Gujarat,Vadodara,2025-06,Loamy,329.6150414,38.7,29.6,34.2,71.7,5,7,NE,40.00,42.85
Rajasthan,Ajmer,2025-06,Alluvial,34.68065517,42.3,24.8,33.5,27.1,8.9,9.5,NE,42.00,4.51
Maharashtra,Amravati,2025-01,Loamy,1.549351132,28.7,12.9,20.8,32.4,9.3,6.7,N,81.00,0.20
Gujarat,Jamnagar,2025-07,Alluvial,264.727589,36.5,25.1,30.8,70.8,4.9,6.2,NE,72.00,34.41
Maharashtra,Nagpur,2023-12,Black,7.454745925,29.1,15.3,22.2,56.6,8.6,9,NE,89.00,0.97
Maharashtra,Amravati,2025-09,Sandy,60.16117094,31.4,20.8,26.1,74.5,8.5,6.3,SE,41.00,7.82
Rajasthan,Pali,2025-02,Alluvial,1.443931051,29.2,7.5,18.4,45,10.6,11.6,E,82.00,0.19
Rajasthan,Bharatpur,2024-02,Red,7.787748295,25.7,6.1,15.9,44.1,9.4,9.6,NW,75.00,1.01
Rajasthan,Sikar,2024-02,Loamy,4.036897601,25.1,6.6,15.9,35.3,9.6,5.8,NE,80.00,0.52
Gujarat,Rajkot,2023-10,Loamy,26.49175423,34.1,21.8,28,40.1,8.9,10.6,W,78.00,3.44
Maharashtra,Nagpur,2024-11,Alluvial,14.2679467,32.1,15.3,23.7,54,9,8.8,SW,73.00,1.85
Gujarat,Kutch,2025-07,Loamy,222.6696307,34.2,27.2,30.7,65.2,6.1,9.8,W,58.00,28.95
Gujarat,Jamnagar,2025-01,Red,4.396541719,28.2,13.6,20.9,47,10.5,3.4,SE,46.00,0.57
Rajasthan,Udaipur,2023-12,Black,3.95711891,24.6,5.9,15.2,39.1,8.4,10.4,E,87.00,0.51
Maharashtra,Kolhapur,2025-05,Red,67.66988665,36.7,27,31.9,71.7,6.7,7.6,SW,46.00,8.80
Rajasthan,Ajmer,2023-11,Black,1.084155658,29.3,8.2,18.8,40.8,9.5,8,NW,72.00,0.14
Maharashtra,Aurangabad,2024-02,Loamy,5.343050266,30.2,15.2,22.7,46.5,8.7,11.2,S,54.00,0.69
Rajasthan,Sikar,2024-05,Loamy,22.99309406,39,22.9,30.9,53.4,9.5,11.2,E,76.00,2.99
Maharashtra,Nashik,2024-03,Black,23.80094427,34.4,19.8,27.1,49.5,7.9,4.5,NW,90.00,3.09
Rajasthan,Ajmer,2025-03,Black,3.615138422,31.5,12.6,22.1,48.1,9,11.8,SW,44.00,0.47
Maharashtra,Solapur,2023-12,Loamy,6.206894113,29.6,14.2,21.9,65.9,7.9,8.9,W,32.00,0.81
Maharashtra,Solapur,2025-07,Loamy,498.4561968,30.9,22.5,26.7,86.4,7.2,11.3,NE,44.00,64.80
Gujarat,Banaskantha,2025-02,Loamy,14.36426553,32.2,13.5,22.9,46.8,8.2,5,E,35.00,1.87
Maharashtra,Aurangabad,2024-05,Red,75.78432987,39.1,26.9,33,58.6,7.5,7.5,SE,83.00,9.85
Rajasthan,Kota,2025-06,Loamy,25.88452619,39.9,29,34.5,20.1,10.8,9.4,E,84.00,3.36
Rajasthan,Udaipur,2023-10,Loamy,18.90679182,31.4,15.5,23.4,49.2,9.4,4.9,E,37.00,2.46
Rajasthan,Kota,2023-10,Alluvial,12.4772037,32.7,15.1,23.9,51.1,8.2,10.7,NE,64.00,1.62
Rajasthan,Udaipur,2025-04,Alluvial,10.3304191,37.8,20.4,29.1,49.2,7.7,11.1,N,77.00,1.34
Gujarat,Kutch,2024-12,Red,4.906860314,29.8,13.7,21.8,44.2,9.6,1.7,NW,78.00,0.64
Gujarat,Surat,2025-02,Red,3.434696979,32.1,14.8,23.5,53.7,8.3,7.3,N,35.00,0.45
Rajasthan,Kota,2025-08,Loamy,49.35416507,32,23.5,27.8,49.7,10.6,11.5,SE,48.00,6.42
Maharashtra,Kolhapur,2024-10,Black,33.19002071,30.7,19.3,25,62.6,8.5,4.8,N,33.00,4.31
Rajasthan,Sikar,2024-05,Loamy,25.76909639,39,22.9,30.9,53.4,9.5,11.2,E,39.00,3.35
Rajasthan,Jaipur,2024-11,Alluvial,8.664409676,26.3,9,17.6,38.9,9,4.8,S,56.00,1.13
Rajasthan,Bharatpur,2024-08,Red,34.82435335,31,23.6,27.3,51.7,11.7,9.6,S,61.00,4.53
Maharashtra,Nashik,2025-06,Sandy,356.2676623,36.9,25.3,31.1,83.6,5.5,5.2,SW,34.00,46.31
Gujarat,Jamnagar,2024-04,Alluvial,25.69808269,39.1,22.9,31,52,8.9,8.2,E,59.00,3.34
Rajasthan,Udaipur,2024-03,Alluvial,3.809833269,34.7,11.7,23.2,61.3,9.2,12.6,E,55.00,0.50
Rajasthan,Udaipur,2024-02,Alluvial,0,26.7,8.5,17.6,63,10.2,7.1,NE,52.00,0.00
Gujarat,Ahmedabad,2023-10,Red,19.6560421,34.9,22.9,28.9,60.2,9.3,7.4,N,34.00,2.56
Gujarat,Junagadh,2025-09,Sandy,104.0578468,33.3,25.1,29.2,63.9,8.1,10.2,E,75.00,13.53
Rajasthan,Ajmer,2025-05,Loamy,30.6482546,41.5,29.7,35.6,68.1,9.3,7.4,SW,56.00,3.98
Gujarat,Ahmedabad,2025-04,Loamy,21.01275608,39,21.8,30.4,44.7,9.6,15.5,SW,35.00,2.73
Maharashtra,Nashik,2025-05,Sandy,83.08086338,39.6,25.1,32.4,64.3,8,10.1,SW,53.00,10.80
Rajasthan,Bikaner,2024-05,Red,24.04461446,41.2,27.2,34.2,38.7,9.5,7.9,W,72.00,3.13
Maharashtra,Satara,2025-09,Alluvial,232.9562273,34.6,22.7,28.6,68,9.4,6.4,E,56.00,30.28
Gujarat,Bhavnagar,2024-10,Sandy,21.53979328,36.1,24.3,30.2,56.3,9.2,4.7,S,60.00,2.80
Maharashtra,Pune,2024-01,Loamy,5.004504548,27.8,13.4,20.6,35.5,9.6,12.8,E,68.00,0.65
Maharashtra,Satara,2024-10,Loamy,37.29369715,31,21,26,47.7,10.1,9.9,SE,59.00,4.85
Gujarat,Banaskantha,2025-09,Black,69.89546748,34.4,23.7,29,76.1,7.6,10.2,NW,58.00,9.09
Maharashtra,Nagpur,2024-10,Loamy,64.09408333,33.2,19.4,26.3,44.9,7.7,3.6,NE,71.00,8.33
Rajasthan,Ajmer,2023-11,Black,0.886926882,29.3,8.2,18.8,40.8,9.5,8,NW,77.00,0.12
Gujarat,Bhavnagar,2024-04,Alluvial,18.15434804,37.4,27,32.2,46.3,9.6,10.2,NE,39.00,2.36
Maharashtra,Mumbai,2024-07,Black,553.5713067,34.2,25.6,29.9,84.7,6.5,10,E,44.00,71.96
Maharashtra,Satara,2025-06,Alluvial,310.5587497,33.9,25.5,29.7,58.2,6.1,10.7,NW,45.00,40.37
Rajasthan,Jodhpur,2025-01,Red,3.324896626,24.1,5.5,14.8,37.4,10.5,12.7,W,33.00,0.43
Gujarat,Junagadh,2024-06,Red,208.3167223,40.7,29.1,34.9,77.2,6.1,8.9,E,70.00,27.08
Gujarat,Kutch,2024-03,Black,9.745146585,37.3,19.8,28.5,40.4,10.6,7.6,E,73.00,1.27
Maharashtra,Aurangabad,2024-04,Red,16.68448006,36.4,22.2,29.3,36.8,9,10.4,SE,72.00,2.17
Rajasthan,Bharatpur,2025-07,Loamy,44.31127926,34.1,23.4,28.8,67,9,7.7,NW,68.00,5.76
Maharashtra,Amravati,2025-08,Sandy,269.1069969,30.3,21.7,26,84.8,6.6,5.8,NW,72.00,34.98
Rajasthan,Pali,2025-02,Alluvial,1.249214177,29.2,7.5,18.4,45,10.6,11.6,E,49.00,0.16
Rajasthan,Pali,2024-12,Alluvial,1.051861187,20.9,5.3,13.1,34.6,8.9,7.3,NW,77.00,0.14
Rajasthan,Bharatpur,2024-07,Sandy,26.07353696,31.3,23.5,27.4,69.1,10,9.2,NE,58.00,3.39
Maharashtra,Nashik,2024-09,Sandy,191.0145302,32,22.3,27.1,71.9,7.3,6.8,SE,46.00,24.83
Rajasthan,Pali,2023-10,Sandy,3.935525212,28.5,14.8,21.6,54.6,10,7.1,NE,79.00,0.51
Rajasthan,Alwar,2024-12,Sandy,5.459295811,24.8,5.8,15.3,39.7,10.5,3.8,N,75.00,0.71
Maharashtra,Amravati,2024-09,Sandy,102.6449037,32.2,21.9,27.1,57.2,6.7,5.1,NW,62.00,13.34
Rajasthan,Bikaner,2025-03,Loamy,6.704984437,30.8,13.1,21.9,37.4,7.3,11.3,E,50.00,0.87
Rajasthan,Jaipur,2024-02,Sandy,0,28.1,7.5,17.8,33.7,9,11.7,S,66.00,0.00
Rajasthan,Bharatpur,2024-08,Red,35.33882091,31,23.6,27.3,51.7,11.7,9.6,S,33.00,4.59
Maharashtra,Amravati,2024-01,Loamy,3.425943828,28.7,14.6,21.6,42.9,10.6,14.8,N,83.00,0.45
Gujarat,Vadodara,2024-09,Alluvial,78.25903614,32.2,25.3,28.8,79.1,5.3,10,NW,78.00,10.17
Gujarat,Bhavnagar,2025-02,Alluvial,5.237054117,31.5,12.4,21.9,37.2,8.4,13.3,N,49.00,0.68
Maharashtra,Nashik,2025-05,Sandy,94.3693239,39.6,25.1,32.4,64.3,8,10.1,SW,70.00,12.27
Maharashtra,Solapur,2025-03,Red,24.19899523,32.7,21.1,26.9,56.9,7.7,9.3,S,46.00,3.15
Rajasthan,Bharatpur,2024-04,Black,12.70390868,37.4,21.1,29.2,49.6,8.3,8.4,NE,83.00,1.65
